ID Usuario,Edad,Genero,Fecha,Localidad,Plataforma,Dispositivo,Sistema Operativo,Conexion Exitosa
7412617,34,M,2024-08-19,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
1206549,41,M,2024-09-05,"La Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
4985885,31,M,2024-05-07,"Trelew, Chubut",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
2789743,52,F,2024-04-14,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2954709,60,M,2024-06-19,"Rosario, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
3369342,41,F,2024-08-10,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
1057592,26,F,2024-03-20,"Paraná, Entre Ríos",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
6637472,52,M,2024-01-31,"Córdoba, Córdoba",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
4937636,42,M,2024-04-03,"Rosario, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,0
4789399,50,M,2024-05-14,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
5830567,42,M,2024-11-30,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
9035799,47,M,2024-02-06,"Córdoba, Córdoba",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
8428618,36,F,2024-11-26,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8748630,59,M,2024-08-12,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
4857267,48,M,2024-02-23,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
5707831,64,M,2024-12-17,"San Juan, San Juan",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
1538678,45,M,2024-10-14,"Paraná, Entre Ríos",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
4857267,41,M,2024-02-07,"Paraná, Entre Ríos",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
4389728,19,M,2024-07-08,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3103093,22,M,2024-02-29,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
8247202,43,M,2024-07-14,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
5421239,33,F,2024-01-03,"Trelew, Chubut",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
5664283,40,F,2024-05-04,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
5923969,30,M,2024-01-12,"Neuquén, Neuquén",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
4938846,19,F,2024-10-16,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
3427195,32,M,2024-08-08,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
1271461,64,M,2024-05-14,"Rosario, Santa Fe",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
5496571,44,F,2024-04-04,"Córdoba, Córdoba",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
6292124,56,M,2024-08-16,"La Plata, Buenos Aires",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
2258852,23,F,2024-07-30,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
5505522,55,F,2024-07-06,"Córdoba, Córdoba",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,0
2560750,60,M,2024-09-30,"San Juan, San Juan",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
3151183,65,F,2024-05-12,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
9045337,28,F,2024-10-22,"Neuquén, Neuquén",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4389728,24,M,2024-07-30,"Córdoba, Córdoba",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,0
9078371,36,F,2024-11-13,"San Juan, San Juan",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
8028279,28,M,2024-02-17,"San Juan, San Juan",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
4985885,64,F,2024-11-17,"Trelew, Chubut",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3514154,59,F,2024-08-27,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
6174039,26,M,2024-10-01,"Paraná, Entre Ríos",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
6658281,33,M,2024-04-15,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,1
8741621,28,M,2024-05-04,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
3399336,51,M,2024-04-05,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
6735386,27,F,2024-07-10,"Rosario, Santa Fe",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
9065140,41,F,2024-06-07,"Neuquén, Neuquén",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
4857267,55,M,2024-01-12,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3599707,37,M,2024-05-10,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
4256983,38,F,2024-07-28,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
8174496,62,F,2024-04-01,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,0
6735386,52,F,2024-11-24,"Rosario, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,1
1596226,54,F,2024-08-02,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
5931976,50,M,2024-08-02,"Córdoba, Córdoba",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
4232063,59,F,2024-12-02,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
3151183,22,F,2024-02-06,"La Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,1
8815115,64,M,2024-07-07,"Rosario, Santa Fe",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4854914,43,M,2024-02-18,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,0
6130519,56,F,2024-12-10,"Paraná, Entre Ríos",Paramount+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
8813157,44,M,2024-01-24,"Neuquén, Neuquén",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
6626001,24,F,2024-12-10,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,1
3611641,55,F,2024-07-03,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
6135101,30,F,2024-03-25,"Córdoba, Córdoba",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
6130519,33,F,2024-01-15,"Paraná, Entre Ríos",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
6104099,21,F,2024-02-06,"San Juan, San Juan",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2745231,41,F,2024-04-02,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
6626001,47,F,2024-01-27,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
9078371,40,M,2024-08-20,"San Juan, San Juan",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
7468317,50,F,2024-04-27,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
4530206,60,F,2024-05-18,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
4463449,64,F,2024-01-26,"La Plata, Buenos Aires",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
2954709,32,M,2024-11-17,"Rosario, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
4251331,39,M,2024-12-15,"Neuquén, Neuquén",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
7882964,33,M,2024-10-30,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
8897801,54,F,2024-06-30,"Trelew, Chubut",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
5923969,38,F,2024-10-05,"Neuquén, Neuquén",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,1
2479863,52,F,2024-02-15,"Rosario, Santa Fe",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
5707831,57,F,2024-10-08,"San Juan, San Juan",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,1
2240162,65,M,2024-09-08,"Paraná, Entre Ríos",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
7429925,21,M,2024-06-17,"Córdoba, Córdoba",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
1102062,18,M,2024-06-14,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
4857267,53,F,2024-03-20,"Paraná, Entre Ríos",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
2438964,35,M,2024-10-06,"Mendoza, Mendoza",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
8634910,40,M,2024-07-12,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
5968563,55,F,2024-01-20,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
1309634,55,F,2024-11-11,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,0
2820277,57,F,2024-10-13,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9262898,32,M,2024-05-07,"Trelew, Chubut",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
5664283,33,F,2024-08-13,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5931976,44,F,2024-01-29,"Córdoba, Córdoba",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,0
1538678,48,M,2024-07-25,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
8124472,30,F,2024-12-09,"Neuquén, Neuquén",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
6730601,49,F,2024-08-30,"Trelew, Chubut",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
8813157,45,M,2024-09-13,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
3399336,24,M,2024-01-14,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2258852,34,F,2024-04-26,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
2954709,46,M,2024-05-08,"Rosario, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
6936883,20,M,2024-08-08,"San Juan, San Juan",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
6352259,29,M,2024-03-29,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2746451,50,F,2024-12-27,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
9129199,61,F,2024-10-29,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,1
6428620,47,M,2024-01-16,"La Plata, Buenos Aires",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
4463449,40,F,2024-01-20,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
9648346,25,M,2024-02-11,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,0
9129199,46,F,2024-05-09,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
7948706,26,M,2024-03-11,"La Plata, Buenos Aires",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
8815115,28,F,2024-11-22,"Rosario, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
9566956,23,M,2024-05-15,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
7948706,42,F,2024-03-06,"La Plata, Buenos Aires",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2479863,34,F,2024-05-15,"Rosario, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
2488575,31,F,2024-05-17,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
8124472,64,M,2024-08-20,"Neuquén, Neuquén",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
7795963,32,M,2024-10-10,"Mendoza, Mendoza",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5259498,35,M,2024-07-30,"Neuquén, Neuquén",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,0
1102062,59,F,2024-03-02,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
5496571,59,F,2024-09-13,"Córdoba, Córdoba",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
1862791,62,M,2024-12-22,"Neuquén, Neuquén",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
1176459,61,M,2024-01-08,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
6060214,57,M,2024-06-04,"Trelew, Chubut",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
8028279,18,M,2024-01-19,"San Juan, San Juan",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
7187876,45,F,2024-06-24,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,0
3611641,59,F,2024-10-09,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
8361253,52,M,2024-09-08,"Trelew, Chubut",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
3369342,28,F,2024-04-05,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
2258852,26,M,2024-11-01,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9825410,44,F,2024-02-22,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
2258852,40,F,2024-03-10,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
1309634,20,F,2024-05-13,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
1538678,19,M,2024-01-28,"Paraná, Entre Ríos",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
5259498,34,F,2024-03-18,"Neuquén, Neuquén",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,0
6104099,40,M,2024-06-30,"San Juan, San Juan",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
7632662,57,F,2024-08-30,"La Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
2323545,44,M,2024-05-19,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4503104,53,F,2024-04-16,"Neuquén, Neuquén",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
2920399,38,F,2024-11-17,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2438964,51,M,2024-08-19,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
5968563,31,F,2024-06-18,"Paraná, Entre Ríos",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
2840028,54,F,2024-09-25,"Salta, Salta",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,0
5923969,23,M,2024-08-19,"Neuquén, Neuquén",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
2745231,37,F,2024-10-05,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
1309634,29,F,2024-10-29,"Salta, Salta",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,0
5609200,43,M,2024-11-05,"Rosario, Santa Fe",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,0
4423409,32,M,2024-09-25,"San Juan, San Juan",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
2920399,34,M,2024-08-24,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9078371,33,M,2024-04-23,"San Juan, San Juan",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
9566956,47,F,2024-02-05,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,0
3151183,57,M,2024-06-29,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
9988300,49,F,2024-01-31,"Rosario, Santa Fe",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3399336,25,M,2024-05-16,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
1452496,51,F,2024-12-26,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
2920399,38,M,2024-04-16,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
6405278,23,F,2024-10-14,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9035799,36,F,2024-11-30,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
9170310,56,M,2024-04-11,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8748630,58,F,2024-08-29,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
8247202,39,M,2024-06-12,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
8852882,19,F,2024-05-17,"Paraná, Entre Ríos",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
5931976,23,M,2024-12-12,"Córdoba, Córdoba",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
4857267,47,F,2024-01-29,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
7371763,41,M,2024-06-30,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
6735386,54,F,2024-01-22,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
7795963,26,F,2024-11-22,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
8692738,58,M,2024-12-10,"Salta, Salta",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
9218466,60,F,2024-09-05,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
1309634,64,M,2024-10-22,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
5038749,47,F,2024-03-25,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
5283648,36,F,2024-03-13,"Trelew, Chubut",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
9045337,34,F,2024-07-26,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
5664283,31,M,2024-02-25,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
6897699,65,F,2024-09-16,"Neuquén, Neuquén",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
4854914,28,M,2024-09-21,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
1939657,21,M,2024-04-27,"Neuquén, Neuquén",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
1057592,43,M,2024-05-25,"Paraná, Entre Ríos",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
4938846,42,M,2024-11-07,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,0
5283648,56,F,2024-08-22,"Trelew, Chubut",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
4389728,38,M,2024-12-28,"Córdoba, Córdoba",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
4530206,49,M,2024-04-23,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,0
6428620,64,M,2024-01-11,"La Plata, Buenos Aires",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
8741621,63,M,2024-03-09,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
6730601,58,M,2024-01-21,"Trelew, Chubut",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
2920399,25,M,2024-09-03,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
2746451,44,M,2024-04-19,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
9045337,19,M,2024-08-09,"Neuquén, Neuquén",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
2227313,23,F,2024-09-16,"San Juan, San Juan",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
4463449,47,F,2024-05-30,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2171573,48,F,2024-10-04,"Neuquén, Neuquén",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5259498,36,F,2024-09-01,"Neuquén, Neuquén",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,0
9371790,54,M,2024-05-14,"Córdoba, Córdoba",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
8247202,64,M,2024-11-08,"Neuquén, Neuquén",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
2840028,60,F,2024-07-07,"Salta, Salta",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
8028279,56,M,2024-03-26,"San Juan, San Juan",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
6428620,35,F,2024-11-13,"La Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
4854914,24,F,2024-05-12,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,0
5038749,21,F,2024-07-27,"Paraná, Entre Ríos",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
8690180,58,F,2024-12-17,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
6352259,44,M,2024-09-23,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,1
6735386,62,F,2024-08-09,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
9993562,18,M,2024-10-24,"Mendoza, Mendoza",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
4385237,27,F,2024-12-21,"Córdoba, Córdoba",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
8815115,60,M,2024-06-14,"Rosario, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
5278116,44,M,2024-01-19,"Trelew, Chubut",Paramount+,"Smart TV 65"" OLED 4K",Tizen 4.0,0
8763861,27,M,2024-10-17,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2323545,29,F,2024-06-25,"Rosario, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
4463449,44,M,2024-10-11,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2877627,49,M,2024-07-30,"Rosario, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
3401625,47,F,2024-02-07,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
2746451,55,F,2024-01-25,"La Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
7350684,49,M,2024-05-04,"San Juan, San Juan",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
5421239,59,F,2024-06-17,"Trelew, Chubut",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
1792088,43,F,2024-12-08,"Rosario, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
5968563,19,M,2024-04-19,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
4854914,56,F,2024-07-25,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,0
6104099,45,M,2024-06-03,"San Juan, San Juan",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
9897389,63,M,2024-10-08,"Rosario, Santa Fe",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
9897389,30,M,2024-05-02,"Rosario, Santa Fe",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
7468317,19,F,2024-03-28,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4147101,38,F,2024-02-20,"Trelew, Chubut",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,1
5259498,44,M,2024-01-24,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
5585966,39,F,2024-09-27,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,0
3151183,22,F,2024-03-28,"La Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
8813157,64,F,2024-05-12,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
5236660,36,M,2024-12-19,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
